MPN,Original MPN,Manufacturer,Customer Program,Demand Qty,Life Cycle Status,MPN Risk,BOM Line Risk,Current Projected Stock,Current Stock Levels,Current Min Lead Days,Current Max Lead Days,Current Report Date,In Astute Stock,Astute Stock Qty,All Customer Programs
"UUG1C102MNQ1ZD","UUG1C102MNQ1ZD","Nichicon","KGS - Stargate BOM",4000,"LTB","HIGH","HIGH",0,"None",238,238,"5/28/2025","NO",,"Carrier - new project - Q4 | KGS - Stargate BOM"
"UUR1A101MCL1GS","UUR1A101MCL1GS","Nichicon","MKS Capacitor RFQ",294,"OBS","HIGH","HIGH",0,"",224,224,"9/22/2025","NO",,"MKS Capacitor RFQ"
"UVR1H470MED1TD","UVR1H470MED1TD","Nichicon","OT RFQ 27.01.2025 - 17.03.2025",536,"OBS","HIGH","HIGH",0,"",147,147,"9/15/2025","NO",,"OT RFQ 27.01.2025 - 17.03.2025"
"UVZ1E470MDD","UVZ1E470MDD","Nichicon","MKS Capacitor RFQ",35,"OBS","HIGH","HIGH",0,"",147,147,"9/1/2025","NO",,"MKS Capacitor RFQ"
"UWT0J221MCL1GB","UWT0J221MCL1GB","NICHICON","Landis Heat & Water Project",75000,"OBS","HIGH","HIGH",0,"",231,262,"11/25/2025","NO",,"Landis Heat & Water Project"
"UWX0J331MCL1GB","UWX0J331MCL1GB","NICHICON","Pach Pen pcb BOM Rohs - Keeler",1,"OBS","HIGH","HIGH",0,"None",325,997,"11/3/2025","NO",,"Pach Pen pcb BOM Rohs - Keeler"
"UWX1A221MCL1GB","UWX1A221MCL1GB","Nichicon","Bit Box - Extra Lines",1000,"OBS","HIGH","HIGH",0,"",325,476,"12/30/2025","NO",,"Bit Box - Extra Lines | HWM Component Tender File"
"UWX1A221MCL1GB","UWX1A221MCL1GB","Nichicon","Bit Box - Extra Lines",1000,"OBS","HIGH","HIGH",0,"",325,476,"8/19/2025","NO",,"Bit Box - Extra Lines | HWM Component Tender File"
"UWX1A221MCL1GB","UWX1A221MCL1GB","Nichicon","HWM Component Tender File",1000,"OBS","HIGH","HIGH",0,"",325,476,"12/30/2025","NO",,"Bit Box - Extra Lines | HWM Component Tender File"
"UWX1A221MCL1GB","UWX1A221MCL1GB","Nichicon","HWM Component Tender File",1000,"OBS","HIGH","HIGH",0,"",325,476,"8/19/2025","NO",,"Bit Box - Extra Lines | HWM Component Tender File"
"UWX1E101MCL1GB","UWX1E101MCL1GB","NICHICON","GFE - Halma Tender",376156,"OBS","HIGH","LOW",0,"None",22,476,"5/23/2025","NO",,"GFE - Halma Tender"
"V23026A1001B201","V23026A1001B201","TE Connectivity","Astute PPV Exercise",360,"OBS","HIGH","HIGH",0,"None",194,364,"5/8/2025","NO",,"Astute PPV Exercise"
"V5.5MLA0603H","V5.5MLA0603H","Littelfuse","Edinburgh Instruments - Multiple BOMS",2,"OBS","HIGH","HIGH",0,"None",99,99,"2/17/2025","NO",,"Edinburgh Instruments - Multiple BOMS"
"V5.5MLA0603H","V5.5MLA0603H","Littelfuse","Edinburgh Instruments - Multiple BOMS",2,"OBS","HIGH","HIGH",0,"None",99,99,"2/17/2025","NO",,"Edinburgh Instruments - Multiple BOMS"
"V5.5MLA0603H","V5.5MLA0603H","Littelfuse","Edinburgh Instruments - Multiple BOMS",2,"OBS","HIGH","HIGH",0,"None",99,99,"2/17/2025","NO",,"Edinburgh Instruments - Multiple BOMS"
"V7805W-500","V7805W-500","CUI","P4Q 2nd BOM Request",1092,"OBS","HIGH","HIGH",0,"",9,20,"11/19/2025","NO",,"P4Q 2nd BOM Request"
"VCNT1000-PB","VCNT1000-PB","PNY Technologies","Plexus Global PPV List",800,"OBS","HIGH","HIGH",0,"None",112,112,"2/22/2025","NO",,"Plexus Global PPV List"
"VG96912D8-35SN","VG96912D835SN","ITT Industries","DE OT RFQ 2024",28,"OBS","HIGH","HIGH",0,"",,,"12/24/2025","NO",,"DE OT RFQ 2024"
"VJ0603A102JXAAC","VJ0603A102JXAAC","Vishay","Complete Obsolescence Management (MBDACOMM2024)",1000,"OBS","HIGH","HIGH",0,"",77,77,"12/24/2025","NO",,"Complete Obsolescence Management (MBDACOMM2024)"
"VJ0603A220JXAAT","VJ0603A220JXAAT","Vishay","MKS Capacitor RFQ",131,"OBS","HIGH","HIGH",0,"",,,"1/12/2026","NO",,"MKS Capacitor RFQ"
"VJ0603A220JXAAT","VJ0603A220JXAAT","Vishay","MKS Capacitor RFQ",131,"OBS","HIGH","HIGH",0,"",,,"6/30/2025","NO",,"MKS Capacitor RFQ"
"VJ0805A470JXAMT","VJ0805A470JXAMT","Vishay","Wabtec - 2025 Requirements",1249,"OBS","HIGH","HIGH",0,"None",,,"5/6/2025","NO",,"Wabtec - 2025 Requirements"
"VJ0805V104MXBPW1BC","VJ0805V104MXBPW1BC","Vishay","Tencell - Recent Purchases",15000,"OBS","HIGH","HIGH",0,"",140,997,"1/8/2026","NO",,"Tencell - Recent Purchases"
"VJ0805V225MXQTW1BC","VJ0805V225MXQTW1BC","Vishay","Sonardyne Master Active Part List",1000,"OBS","HIGH","HIGH",0,"None",140,140,"3/24/2025","NO",,"Sonardyne Master Active Part List"
"VJ0805Y102KXCAT","VJ0805Y102KXCAT","Vishay","MKS Capacitor RFQ",1540,"OBS","HIGH","HIGH",0,"",,,"6/16/2025","NO",,"MKS Capacitor RFQ"
"VJ0805Y103KXAMT","VJ0805Y103KXAMT","Vishay","Wabtec - 2025 Requirement",2839,"OBS","HIGH","LOW",0,"None",,,"1/4/2025","NO",,"Wabtec - 2025 Requirement | Wabtec - 2025 Requirements"
"VJ0805Y103KXAMT","VJ0805Y103KXAMT","Vishay / Vitramon","Wabtec - 2025 Requirements",2839,"OBS","HIGH","LOW",0,"",,,"1/13/2026","NO",,"Wabtec - 2025 Requirement | Wabtec - 2025 Requirements"
"VJ0805Y103KXAMT","VJ0805Y103KXAMT","Vishay / Vitramon","Wabtec - 2025 Requirements",2839,"OBS","HIGH","LOW",0,"",,,"9/2/2025","NO",,"Wabtec - 2025 Requirement | Wabtec - 2025 Requirements"
"VJ0805Y103KXAMT","VJ0805Y103KXAMT","Vishay / Vitramon","Wabtec - 2025 Requirements",2839,"OBS","HIGH","MID",0,"",,,"6/17/2025","NO",,"Wabtec - 2025 Requirement | Wabtec - 2025 Requirements"
"VLS4012ET-2R2M-CA","VLS4012ET-2R2M-CA","TDK Corporation","Kone - Lead time requirement",60000,"NRND","HIGH","HIGH",0,"",84,84,"9/15/2025","NO",,"Kone - Lead time requirement"
"VN5772AKTR-E","VN5772AKTR-E","STMICROELECTRONICS","Elecronics - Semiconductors and Passives",10000,"OBS","HIGH","HIGH",0,"None",91,312,"4/16/2025","NO",,"Elecronics - Semiconductors and Passives | OT RFQ 27.01.2025 - 17.03.2025"
"VN5772AKTR-E","VN5772AKTR-E","STMicroelectronics","OT RFQ 27.01.2025 - 17.03.2025",1000,"OBS","HIGH","HIGH",0,"None",91,312,"4/21/2025","NO",,"Elecronics - Semiconductors and Passives | OT RFQ 27.01.2025 - 17.03.2025"
"VND5N07","VND5N07","STMicroelectronics","Electronics - Semiconductors and Passives",2852,"OBS","HIGH","HIGH",0,"",364,364,"9/3/2025","NO",,"Electronics - Semiconductors and Passives | Wabtec - 2025 Requirements"
"VND5N07","VND5N07","STMicroelectronics","Wabtec - 2025 Requirements",1625,"OBS","HIGH","HIGH",0,"",364,364,"9/2/2025","NO",,"Electronics - Semiconductors and Passives | Wabtec - 2025 Requirements"
"VNQ660SPTR-E","VNQ660SPTRE","STMicroelectronics","DE Customer Quotes - Euro",2400,"OBS","HIGH","HIGH",0,"None",364,364,"4/15/2025","NO",,"DE Customer Quotes - Euro"
"VO2630-X009T","VO2630-X009T","Vishay","RFQ for MITRONA's MRP",100,"OBS","HIGH","HIGH",0,"None",42,42,"5/23/2025","NO",,"RFQ for MITRONA's MRP"
"VS-12CWQ03FNPBF","VS-12CWQ03FNPBF","Vishay","Wabtec - 2025 Requirements",152,"OBS","HIGH","HIGH",0,"",140,140,"6/17/2025","NO",,"Wabtec - 2025 Requirements"
"VS-12CWQ03FNPBF","VS-12CWQ03FNPBF","Vishay","Wabtec - 2025 Requirements",152,"OBS","HIGH","HIGH",0,"None",140,996,"3/18/2025","NO",,"Wabtec - 2025 Requirements"
"VS-20BQ030TRPBF","VS-20BQ030TRPBF","VISHAY","Edinburgh Instruments - PL034 00700",3,"OBS","HIGH","HIGH",0,"None",71,84,"5/12/2025","NO",,"Edinburgh Instruments - PL034 00700"
"VS-30BQ060PBF","VS-30BQ060PBF","Vishay","INGETEAM BOM Health Analysis",30000,"OBS","HIGH","HIGH",0,"",42,42,"11/26/2025","NO",,"INGETEAM BOM Health Analysis"
"VS-63CPQ100PBF","63CPQ100PBF","Vishay","Complete Obsolescence Management (MBDACOMM2024)",1000,"OBS","HIGH","HIGH",0,"",252,252,"7/23/2025","NO",,"Complete Obsolescence Management (MBDACOMM2024) | Complete Obsolescene Management (MBDACOMM2024)"
"VS-63CPQ100PBF","VS-63CPQ100PBF","VISHAY","Complete Obsolescene Management (MBDACOMM2024)",1000,"OBS","HIGH","HIGH",0,"",7,252,"11/6/2025","NO",,"Complete Obsolescence Management (MBDACOMM2024) | Complete Obsolescene Management (MBDACOMM2024)"
"VS-63CPQ100PBF","VS-63CPQ100PBF","Vishay","Complete Obsolescence Management (MBDACOMM2024)",1000,"OBS","HIGH","HIGH",0,"",252,252,"11/19/2025","NO",,"Complete Obsolescence Management (MBDACOMM2024) | Complete Obsolescene Management (MBDACOMM2024)"
"VS-63CPQ100PBF","VS-63CPQ100PBF","Vishay","Complete Obsolescence Management (MBDACOMM2024)",1000,"OBS","HIGH","HIGH",0,"",252,252,"7/23/2025","NO",,"Complete Obsolescence Management (MBDACOMM2024) | Complete Obsolescene Management (MBDACOMM2024)"
"VS-6CWQ10FNTRPBF","VS-6CWQ10FNTRPBF","Vishay Semiconductors","Elite - Bid 2949",1,"OBS","HIGH","HIGH",0,"",140,140,"6/13/2025","NO",,"Elite - Bid 2949"
"W632GU6NB11I","W632GU6NB11I","Winbond","DE OT RFQ 2024",164000,"OBS","HIGH","HIGH",0,"",84,84,"6/25/2025","NO",,"DE OT RFQ 2024 | RFQ 1069634 - TQ Sytstems"
"W632GU6NB11I","W632GU6NB11I","Winbond","RFQ 1069634 - TQ Sytstems",116786,"OBS","HIGH","HIGH",0,"",84,84,"6/23/2025","NO",,"DE OT RFQ 2024 | RFQ 1069634 - TQ Sytstems"
"W632GU6NB11I","W632GU6NB11I","Winbond","RFQ 1069634 - TQ Sytstems",164000,"OBS","HIGH","HIGH",0,"",84,84,"6/23/2025","NO",,"DE OT RFQ 2024 | RFQ 1069634 - TQ Sytstems"
"W634GU6QB-11","W634GU6QB-11","Winbond Electronics","Keytronic - US",57450,"OBS","HIGH","HIGH",0,"",84,84,"6/23/2025","NO",,"Keytronic - US"
"WG82574IT S LBAB","WG82574IT","Intel","Wabtec - 2025 Requirements",100,"OBS","HIGH","HIGH",0,"",,,"10/14/2025","NO",,"Wabtec - 2025 Requirements"
"WG82574IT S LBAB","WG82574IT","Intel","Wabtec - 2025 Requirements",100,"OBS","HIGH","HIGH",0,"",,,"7/1/2025","NO",,"Wabtec - 2025 Requirements"
"WG82574IT S LBAB","WG82574IT","Intel","Wabtec - 2025 Requirements",100,"OBS","HIGH","HIGH",0,"",,,"9/16/2025","NO",,"Wabtec - 2025 Requirements"
"WG82574IT S LBAB","WG82574IT","Intel","Wabtec - 2025 Requirements",1824,"OBS","HIGH","HIGH",0,"",,,"10/14/2025","NO",,"Wabtec - 2025 Requirements"
"WG82574IT S LBAB","WG82574IT","Intel","Wabtec - 2025 Requirements",1824,"OBS","HIGH","HIGH",0,"",,,"7/1/2025","NO",,"Wabtec - 2025 Requirements"
"WG82574IT S LBAB","WG82574IT","Intel","Wabtec - 2025 Requirements",1824,"OBS","HIGH","HIGH",0,"",,,"9/16/2025","NO",,"Wabtec - 2025 Requirements"
"WG82574IT S LBAC","WG82574IT","Intel","Wabtec - 2025 Requirements",100,"OBS","HIGH","HIGH",0,"",,,"11/25/2025","NO",,"Wabtec - 2025 Requirements"
"WG82574IT S LBAC","WG82574IT","Intel","Wabtec - 2025 Requirements",1824,"OBS","HIGH","HIGH",0,"",,,"11/25/2025","NO",,"Wabtec - 2025 Requirements"
"WG82574IT S LBAC","WG82574IT S LBAC","Intel","Wabtec - 2025 Requirements",1824,"OBS","HIGH","HIGH",0,"",,,"7/15/2025","NO",,"Wabtec - 2025 Requirements"
"WG82574IT S LBAC","WG82574IT S LBAC","Intel","Wabtec - 2025 Requirements",2295,"OBS","HIGH","HIGH",0,"",,,"7/15/2025","NO",,"Wabtec - 2025 Requirements"
"WR06X101JTL","WR06X101JTL","Walsin Technology","RFQ 26.02.2025",20000,"OBS","HIGH","LOW",0,"",,,"6/25/2025","NO",,"RFQ 26.02.2025"
"WR06X393JTL","WR06X393JTL","Walsin Technology","RFQ 26.02.2025",20000,"OBS","HIGH","LOW",0,"",,,"8/27/2025","NO",,"RFQ 26.02.2025"
"X2B2020RFRFT","X2B2020RFRF","Kyocera AVX","Part List 2 - HR Smith",1000,"OBS","HIGH","HIGH",0,"None",112,693,"5/22/2025","NO",,"Part List 2 - HR Smith"
"XC18V04VQ44C","XC18V04VQ44C","AMD","Complete Obsolescence Management (MBDACOMM2024)",1000,"OBS","HIGH","HIGH",0,"",364,364,"12/31/2025","NO",,"Complete Obsolescence Management (MBDACOMM2024)"
"XC18V04VQ44C","XC18V04VQ44C","AMD","Complete Obsolescence Management (MBDACOMM2024)",1000,"OBS","HIGH","HIGH",0,"",364,364,"7/16/2025","NO",,"Complete Obsolescence Management (MBDACOMM2024)"
"XC2C128-7VQG100I","XC2C128-7VQG100I","Xilinx","Axiom PPV",775,"OBS","HIGH","HIGH",0,"",203,203,"7/15/2025","NO",,"Axiom PPV | OT RFQ 27.01.2025 - 17.03.2025 | P4Q 2nd BOM Request"
"XC2C128-7VQG100I","XC2C128-7VQG100I","Xilinx","Axiom PPV",775,"OBS","HIGH","HIGH",0,"",203,203,"9/23/2025","NO",,"Axiom PPV | OT RFQ 27.01.2025 - 17.03.2025 | P4Q 2nd BOM Request"
"XC2C128-7VQG100I","XC2C128-7VQG100I","Xilinx","OT RFQ 27.01.2025 - 17.03.2025",1260,"OBS","HIGH","HIGH",0,"",203,203,"7/14/2025","NO",,"Axiom PPV | OT RFQ 27.01.2025 - 17.03.2025 | P4Q 2nd BOM Request"
"XC2C128-7VQG100I","XC2C128-7VQG100I","Xilinx","OT RFQ 27.01.2025 - 17.03.2025",1260,"OBS","HIGH","HIGH",0,"",203,203,"9/22/2025","NO",,"Axiom PPV | OT RFQ 27.01.2025 - 17.03.2025 | P4Q 2nd BOM Request"
"XC2C128-7VQG100I","XC2C128-7VQG100I","Xilinx","P4Q 2nd BOM Request",1260,"OBS","HIGH","HIGH",0,"",203,203,"7/16/2025","NO",,"Axiom PPV | OT RFQ 27.01.2025 - 17.03.2025 | P4Q 2nd BOM Request"
"XC2C256-7TQ144I","XC2C256-7TQ144I","AMD","Wabtec - 2025 Requirements",2234,"OBS","HIGH","HIGH",0,"None",203,203,"3/25/2025","NO",,"Wabtec - 2025 Requirements"
"XC2C256-7TQ144I","XC2C256-7TQ144I","AMD","Wabtec - 2025 Requirements",6002,"OBS","HIGH","HIGH",0,"None",203,203,"3/25/2025","NO",,"Wabtec - 2025 Requirements"
"XC2C256-7TQG144I","XC2C256-7TQG144I","AMD","Axiom PPV",23,"OBS","HIGH","HIGH",0,"",203,203,"7/15/2025","NO",,"Axiom PPV | Wabtec - 2025 Requirements"
"XC2C256-7TQG144I","XC2C256-7TQG144I","AMD","Axiom PPV",23,"OBS","HIGH","HIGH",3,"Tier 1",203,203,"5/14/2025","NO",,"Axiom PPV | Wabtec - 2025 Requirements"
"XC2C256-7TQG144I","XC2C256-7TQG144I","AMD","Wabtec - 2025 Requirements",14406,"OBS","HIGH","HIGH",0,"",203,203,"7/15/2025","NO",,"Axiom PPV | Wabtec - 2025 Requirements"
"XC2C256-7TQG144I","XC2C256-7TQG144I","AMD","Wabtec - 2025 Requirements",14406,"OBS","HIGH","HIGH",3,"Tier 1",203,203,"5/13/2025","NO",,"Axiom PPV | Wabtec - 2025 Requirements"
"XC2C256-7TQG144I","XC2C256-7TQG144I","AMD","Wabtec - 2025 Requirements",407,"OBS","HIGH","HIGH",0,"",203,203,"7/15/2025","NO",,"Axiom PPV | Wabtec - 2025 Requirements"
"XC2C256-7TQG144I","XC2C256-7TQG144I","AMD","Wabtec - 2025 Requirements",407,"OBS","HIGH","HIGH",3,"Tier 1",203,203,"5/13/2025","NO",,"Axiom PPV | Wabtec - 2025 Requirements"
"XC2C256-7TQG144I","XC2C256-7TQG144I","AMD","Wabtec - 2025 Requirements",6002,"OBS","HIGH","HIGH",0,"",203,203,"7/15/2025","NO",,"Axiom PPV | Wabtec - 2025 Requirements"
"XC2C256-7TQG144I","XC2C256-7TQG144I","AMD","Wabtec - 2025 Requirements",6002,"OBS","HIGH","HIGH",3,"Tier 1",203,203,"5/13/2025","NO",,"Axiom PPV | Wabtec - 2025 Requirements"
"XC2C256-7TQG144I","XC2C256-7TQG144I","AMD / Xilinx","Axiom PPV",23,"OBS","HIGH","HIGH",0,"",203,203,"6/17/2025","NO",,"Axiom PPV | Wabtec - 2025 Requirements"
"XC2C256-7TQG144I","XC2C256-7TQG144I","AMD / Xilinx","Axiom PPV",23,"OBS","HIGH","HIGH",0,"",203,203,"9/30/2025","NO",,"Axiom PPV | Wabtec - 2025 Requirements"
"XC2C256-7TQG144I","XC2C256-7TQG144I","AMD / Xilinx","Wabtec - 2025 Requirements",14406,"OBS","HIGH","HIGH",0,"",203,203,"9/30/2025","NO",,"Axiom PPV | Wabtec - 2025 Requirements"
"XC2C256-7TQG144I","XC2C256-7TQG144I","AMD / Xilinx","Wabtec - 2025 Requirements",407,"OBS","HIGH","HIGH",0,"",203,203,"9/30/2025","NO",,"Axiom PPV | Wabtec - 2025 Requirements"
"XC2C256-7TQG144I","XC2C256-7TQG144I","AMD / Xilinx","Wabtec - 2025 Requirements",6002,"OBS","HIGH","HIGH",0,"",203,203,"9/30/2025","NO",,"Axiom PPV | Wabtec - 2025 Requirements"
"XC2C384-10TQG144I","XC2C38410TQG144I","Xilinx","DE Customer Quotes -USD",120,"OBS","HIGH","HIGH",0,"None",203,203,"4/15/2025","NO",,"DE Customer Quotes -USD"
"XC2C384-10TQG144I","XC2C38410TQG144I","Xilinx","DE Customer Quotes -USD",123,"OBS","HIGH","HIGH",0,"None",203,203,"4/15/2025","NO",,"DE Customer Quotes -USD"
"XC2C64A-7VQG44I","XC2C64A-7VQG44I","Xilinx","Wabtec - 2025 Requirements",4512,"OBS","HIGH","HIGH",0,"",203,203,"6/17/2025","NO",,"Wabtec - 2025 Requirements"
"XC2C64A-7VQG44I","XC2C64A-7VQG44I","Xilinx","Wabtec - 2025 Requirements",4512,"OBS","HIGH","HIGH",0,"None",,,"2/18/2025","NO",,"Wabtec - 2025 Requirements"
"XC2C64A-7VQG44I","XC2C64A-7VQG44I","Xilinx","Wabtec - 2025 Requirements",4512,"OBS","HIGH","HIGH",0,"None",203,203,"5/20/2025","NO",,"Wabtec - 2025 Requirements"
"XC2C64A-7VQG44I","XC2C64A-7VQG44I","Xilinx","Wabtec - 2025 Requirements",9707,"OBS","HIGH","HIGH",0,"",203,203,"6/17/2025","NO",,"Wabtec - 2025 Requirements"
"XC2C64A-7VQG44I","XC2C64A-7VQG44I","Xilinx","Wabtec - 2025 Requirements",9707,"OBS","HIGH","HIGH",0,"None",,,"2/18/2025","NO",,"Wabtec - 2025 Requirements"
"XC2C64A-7VQG44I","XC2C64A-7VQG44I","Xilinx","Wabtec - 2025 Requirements",9707,"OBS","HIGH","HIGH",0,"None",203,203,"5/20/2025","NO",,"Wabtec - 2025 Requirements"
"XC2S150-5FG456C","XC2S150-5FG456C","AMD / Xilinx","OT RFQ 19.05.2025 - 23.05.2025",1054,"OBS","HIGH","HIGH",0,"",112,112,"11/5/2025","NO",,"OT RFQ 19.05.2025 - 23.05.2025"
"XC2S200-5FG456C","XC2S200-5FG456C","AMD / Xilinx","Scioteq Critical Part List",1000,"OBS","HIGH","HIGH",0,"",112,112,"11/10/2025","NO",,"Scioteq Critical Part List"
"XC2S200-5FG456C","XC2S200-5FG456C","AMD / Xilinx","Scioteq Critical Part List",1000,"OBS","HIGH","HIGH",0,"",112,112,"6/16/2025","NO",,"Scioteq Critical Part List"
"XC2S50-5FG256C","XC2S50-5FG256C","AMD / Xilinx","Scioteq Critical Part List",1000,"OBS","HIGH","HIGH",0,"",112,112,"11/3/2025","NO",,"Scioteq Critical Part List"
"XC3S1400A-4FT256I","XC3S1400A-4FT256I","AMD / Xilinx","OT RFQ 27.01.2025 - 17.03.2025",500,"OBS","HIGH","HIGH",0,"",112,112,"8/25/2025","NO",,"OT RFQ 27.01.2025 - 17.03.2025"
"XC3S200A-4FTG256I","XC3S200A-4FTG256I","AMD / Xilinx","Scioteq Critical Part List",1000,"OBS","HIGH","HIGH",132,"Tier 3",1,112,"1/12/2026","NO",,"Scioteq Critical Part List"
"XC3S250E-4TQ144I","XC3S250E4TQ144I","AMD","DE Customer Quotes - USD",113,"OBS","HIGH","HIGH",0,"None",112,112,"8/4/2025","NO",,"DE Customer Quotes - USD"
"XC3S250E-4TQ144I","XC3S250E4TQ144I","AMD","DE Customer Quotes - USD",113,"OBS","HIGH","HIGH",0,"None",112,112,"8/4/2025","NO",,"DE Customer Quotes - USD"
"XC3S250E-4TQG144C","XC3S250E-4TQG144C","AMD / Xilinx","Scioteq Critical Part List",1000,"OBS","HIGH","HIGH",0,"",112,112,"9/1/2025","NO",,"Scioteq Critical Part List"
"XC3S400A-4FTG256C","XC3S400A-4FTG256C","AMD","AMS Neve - V2 18.06.2025",10000,"OBS","HIGH","HIGH",0,"",112,112,"10/9/2025","NO",,"AMS Neve - V2 18.06.2025"
"XC3S50-4TQG144I","XC3S50-4TQG144I","AMD / Xilinx","Scioteq Critical Part List",1000,"OBS","HIGH","HIGH",0,"",112,112,"10/20/2025","NO",,"Scioteq Critical Part List"
"XC3S500E-4FT256C","XC3S500E-4FT256C","AMD / Xilinx","Scioteq Critical Part List",1000,"OBS","HIGH","HIGH",0,"",112,112,"8/25/2025","NO",,"Scioteq Critical Part List"
"XC3S50A-4FTG256I","XC3S50A-4FTG256I","AMD / Xilinx","OT RFQ 27.01.2025 - 17.03.2025",630,"OBS","HIGH","HIGH",0,"",112,112,"10/13/2025","NO",,"OT RFQ 27.01.2025 - 17.03.2025"
"XC3S50AN-4TQG144I","XC3S50AN-4TQG144I","Xilinx","Complete Obsolescence Management (MBDACOMM2024)",1000,"OBS","HIGH","HIGH",0,"",112,112,"10/15/2025","NO",,"Complete Obsolescence Management (MBDACOMM2024)"
"XC3S700A-4FGG400I","XC3S700A-4FGG400I","AMD","Wabtec - 2025 Requirement",1306,"OBS","HIGH","HIGH",0,"None",112,112,"1/4/2025","NO",,"Wabtec - 2025 Requirement | Wabtec - 2025 Requirements"
"XC3S700A-4FGG400I","XC3S700A-4FGG400I","AMD","Wabtec - 2025 Requirement",35198,"OBS","HIGH","HIGH",0,"None",112,112,"1/4/2025","NO",,"Wabtec - 2025 Requirement | Wabtec - 2025 Requirements"
"XC3S700A-4FGG400I","XC3S700A-4FGG400I","AMD","Wabtec - 2025 Requirements",1306,"OBS","HIGH","HIGH",0,"",112,112,"9/30/2025","NO",,"Wabtec - 2025 Requirement | Wabtec - 2025 Requirements"
"XC3S700A-4FGG400I","XC3S700A-4FGG400I","AMD","Wabtec - 2025 Requirements",1306,"OBS","HIGH","HIGH",0,"None",112,112,"5/20/2025","NO",,"Wabtec - 2025 Requirement | Wabtec - 2025 Requirements"
"XC3S700A-4FGG400I","XC3S700A-4FGG400I","AMD","Wabtec - 2025 Requirements",35198,"OBS","HIGH","HIGH",0,"",112,112,"9/30/2025","NO",,"Wabtec - 2025 Requirement | Wabtec - 2025 Requirements"
"XC3S700A-4FGG400I","XC3S700A-4FGG400I","AMD","Wabtec - 2025 Requirements",35198,"OBS","HIGH","HIGH",0,"None",112,112,"5/20/2025","NO",,"Wabtec - 2025 Requirement | Wabtec - 2025 Requirements"
"XC3SD3400A-4CSG484LI","XC3SD3400A-4CSG484LI","Xilinx","OT RFQ 27.01.2025 - 17.03.2025",100,"OBS","HIGH","HIGH",0,"",112,112,"8/25/2025","NO",,"OT RFQ 27.01.2025 - 17.03.2025"
"XC95144XL-7TQ144I","XC95144XL7TQ144I","AMD / Xilinx","DE Customer Quotes - Euro",30,"OBS","HIGH","HIGH",0,"None",203,203,"1/4/2025","NO",,"DE Customer Quotes - Euro"
"XC95144XL-7TQG144I","XC95144XL7TQG144I","AMD / Xilinx","DE Customer Quotes - Euro",450,"OBS","HIGH","HIGH",0,"",203,203,"7/8/2025","NO",,"DE Customer Quotes - Euro | DE OT RFQ 2024"
"XC95144XL-7TQG144I","XC95144XL7TQG144I","AMD / Xilinx","DE Customer Quotes - Euro",450,"OBS","HIGH","HIGH",0,"",203,203,"7/8/2025","NO",,"DE Customer Quotes - Euro | DE OT RFQ 2024"
"XC95144XL-7TQG144I","XC95144XL7TQG144I","AMD / Xilinx","DE OT RFQ 2024",450,"OBS","HIGH","HIGH",0,"",203,203,"7/9/2025","NO",,"DE Customer Quotes - Euro | DE OT RFQ 2024"
"XC95288XL-10PQG208I","XC95288XL-10PQG208I","AMD","Wabtec - 2025 Requirements",262,"OBS","HIGH","HIGH",0,"",364,364,"7/8/2025","NO",,"Wabtec - 2025 Requirements"
"XC95288XL-10PQG208I","XC95288XL-10PQG208I","AMD","Wabtec - 2025 Requirements",262,"OBS","HIGH","HIGH",0,"",364,364,"9/30/2025","NO",,"Wabtec - 2025 Requirements"
"XC95288XL-10PQG208I","XC95288XL-10PQG208I","AMD","Wabtec - 2025 Requirements",262,"OBS","HIGH","HIGH",11,"Tier 2",364,364,"9/16/2025","NO",,"Wabtec - 2025 Requirements"
"XC95288XL-10PQG208I","XC95288XL-10PQG208I","AMD","Wabtec - 2025 Requirements",5810,"OBS","HIGH","HIGH",0,"",364,364,"7/8/2025","NO",,"Wabtec - 2025 Requirements"
"XC95288XL-10PQG208I","XC95288XL-10PQG208I","AMD","Wabtec - 2025 Requirements",5810,"OBS","HIGH","HIGH",0,"",364,364,"9/30/2025","NO",,"Wabtec - 2025 Requirements"
"XC95288XL-10PQG208I","XC95288XL-10PQG208I","AMD","Wabtec - 2025 Requirements",5810,"OBS","HIGH","HIGH",11,"Tier 2",364,364,"9/16/2025","NO",,"Wabtec - 2025 Requirements"
"XC95288XL-10TQG144I","XC95288XL-10TQG144I","AMD / Xilinx","Scioteq Critical Part List",1000,"OBS","HIGH","HIGH",0,"",203,203,"6/30/2025","NO",,"Scioteq Critical Part List | Wabtec - 2025 Requirements"
"XC95288XL-10TQG144I","XC95288XL-10TQG144I","Xilinx","Wabtec - 2025 Requirements",212,"OBS","HIGH","HIGH",0,"",203,203,"6/24/2025","NO",,"Scioteq Critical Part List | Wabtec - 2025 Requirements"
"XC95288XL-7BGG256I","XC95288XL-7BGG256I","AMD","Wabtec - 2025 Requirements",4302,"OBS","HIGH","HIGH",0,"",203,203,"7/8/2025","NO",,"Wabtec - 2025 Requirements"
"XC95288XL-7TQG144I","XC95288XL-7TQG144I","Xilinx","OT RFQ 17.03.2025 - 21.03.2025",250,"OBS","HIGH","HIGH",0,"",203,372,"6/30/2025","NO",,"OT RFQ 17.03.2025 - 21.03.2025"
